theta,r
6.167313138725148,4.403578087606598
0.41842979205713776,3.0297036902810612
0.03070602854162268,5.263920909343654
5.92451099034761,5.652696983622958
0.1324104069235789,5.081763275990494
0.2750181559905457,6.315210275008522
6.168620856604908,5.459885245068932
0.04092990075668554,5.38222259502451
5.978883575046501,5.9691971302470215
0.02194056315533066,5.679120093631037
0.3063116120819985,4.984795637759535
0.07274420685097639,5.363311507087823
6.083440098267133,4.694259256315776
0.33667448954189094,5.740304966836582
0.5267202898941158,3.2960274668192993
5.860363780746269,4.846571414394595
5.632443001858114,4.914141264333935
0.04745981267340494,6.29676210220712
5.833402793442708,6.078634129623751
0.32561813604837386,3.2060289375960833
5.968343536826198,5.616929481958012
0.4899864433862089,5.708588427098752
6.152041246743747,5.178805132916186
0.13970387919666513,4.160342875718701
0.2086066652576528,5.898945640816039
0.15861207558037352,6.5997508893209655
0.2443376951897655,1.5423170724435464
6.025383987293373,3.861404565615552
6.04530144196611,4.719385108976789
0.018340119002074485,3.9635783007585483
0.1546536122456029,5.735875830300035
6.15020827862204,4.384253094941623
0.23075479727261794,7.253832597938374
0.7029400229631041,5.532206303787684
5.495102886545556,5.765715691308618
0.30469441494411936,3.9901664991963006
6.27444377743342,5.457873476289433
6.258425944904341,3.4123474870084816
5.769073005096928,3.703768601413532
0.38851305332435976,4.117295836199482
0.7313191207682624,5.363886288875529
0.10261003283326237,5.39116976940106
5.806555508184627,4.693095643471103
6.120757938432208,5.327724104391742
0.5042027859464346,6.291796677662847
6.224656343608175,4.312936789094808
6.264063037352135,5.664741318883618
0.4397462552539561,6.117996881881967
6.275347733326714,4.851161327108775
5.624509822395926,2.8071651908645485
0.2737278877390487,3.785001044389416
0.6192335999733772,4.061400793791413
6.090261519905569,4.326572449738691
6.280075904811829,6.17322679210878
0.2420209413827892,3.5855368972272927
0.15003725869911663,5.176922444892087
6.114732686116132,3.794145888098673
5.700870523870619,5.950015756735199
6.272695995937596,5.74964652457749
0.2678677793852482,4.685185728173818
6.122099510584175,5.456276051782792
0.18193127572054507,6.403889320708456
0.19209535432382538,6.594195508168597
6.282009678671704,6.046720665218029
0.3086843977355624,4.98772251826888
0.32440225259623484,5.906416653561905
0.4415893078699386,6.074712368236247
6.1780697650899015,3.244895379984909
0.31273908757565083,4.471978525175319
0.012922940346530644,3.417247590517401
5.982648543907056,3.515380854437869
5.976428748475966,4.026729521100152
0.12989002305583708,4.235372678151464
5.702769440279316,4.758850331748819
5.9139329415317965,5.972250162670334
5.888822445353788,4.985401946130297
0.16363341817281082,5.303718316290046
6.213871133920858,5.358525784123684
0.0007960692585609626,5.088636489847956
5.99843032703657,3.728964174030722
6.281762933281817,4.640535514474651
0.061336858039270255,3.517477004146807
6.1475638477111945,3.5509860874259074
6.129007853777246,5.16150593536061
0.5384051497252452,4.846880914866661
0.23283076402945244,4.882059010050123
5.794181286949556,3.0765585609428507
6.248668953519579,5.800458625760589
5.983945006761768,3.477060891413501
0.172478227978229,2.8105064006176352
6.182918696112566,4.000739667378184
5.954069736928272,5.371217641441281
0.07518963320350446,6.107851346320131
0.2044249536762691,4.316735001642398
0.31692570181002666,6.236165964851203
0.2064009016301648,3.7920160291573635
6.113187656221514,5.828895422984886
6.1713128057206,6.569299802193779
0.1511547091445095,4.647490710309893
0.22556749452603453,5.199322751185516
5.835316959401727,4.581676417937819
5.797644492797244,6.255875219867167
0.5366564601252123,6.116196125474984
6.132422446636499,6.053916748424873
6.274944216056257,3.812495644065594
0.04546631703386928,6.023234634038634
0.16236687812051778,4.953010388125148
0.10190562682346854,4.886338675697874
6.219726201743119,6.630951957952106
6.178966493631291,5.187614797249268
6.191543648600244,4.723273795077143
0.02000372647563284,4.298644849455976
0.12656537858280983,4.3056036769072
6.1788223164511,4.50470079134097
6.2369583374600595,3.5726576195835213
0.07623660190511164,5.693133245380945
6.020772694919852,4.650467538980103
0.22979735378470784,4.203380038575534
6.277149184534275,6.522206443913009
6.169259166743284,4.880598590173349
0.2610588059208324,4.852183248863934
0.5850088564061875,4.674103683004506
0.4516833384023212,5.45590197361669
0.49474451603017394,5.945258939479963
0.1668083568752889,3.6625790244580374
0.2739258184634989,4.978613073406857
5.92659483644101,5.206913387886421
0.24077831950433426,3.598395081677346
0.3990073293463012,3.355070183213697
5.8620540189998405,4.9836983168380105
0.030291369280675717,5.359333270214491
5.960386897644283,4.921612584624343
0.10840357878060493,5.348768524662247
6.029363617205887,4.465035703631111
0.01212201454589097,6.20484746971601
0.4107499331537069,4.790284035788582
6.172789263361011,5.289578439423166
0.33537608112136824,4.535133338405166
0.3857647311316281,5.6122702446943435
0.1813499963139069,5.034881431611587
0.06496446184604482,5.900631076729219
0.12956947985118406,5.4537784560109355
0.4633060379728941,6.427033649424057
0.06539988205967011,5.533070419395745
6.185130902246501,5.940339039974555
0.38164419495984914,7.07957437305006
6.20271603953322,5.4770115997144
0.538668156688804,4.086326723381113
6.265414846756118,3.5030415282416247
6.048221345314689,6.250312582459129
0.15077512399226956,5.02437360548905
6.092552150359034,3.007526191368858
0.3786647414497864,5.491646609752079
6.215554727382521,6.389179762948093
0.24688504240373088,3.2170686940978155
0.07830624959980972,4.098895283969066
0.22178053764032787,3.9072747779681647
0.00672061334736085,5.475536430984934
5.866773712389248,5.22335074089844
0.18077793753864815,6.048498505917863
6.249300151439052,5.701459604319751
6.036455259993686,5.205339524089496
6.071245776672267,5.845872382939878
0.2979854064983747,5.611280633237224
6.070792664643839,4.767803600200393
6.2749381062349725,6.7397665774839695
0.09830297432480102,4.522128744583562
0.08036242047190098,8.047317648160979
6.263325937121543,6.853256611579083
5.943397214324391,4.5862378613439985
0.12186072625984198,4.7752372399268594
0.2556346229923719,6.088171322055922
5.951902622248435,5.376928379684001
0.6050825774262036,6.733493286550358
